      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  1.700E+07 1.700E+07 3.393E+00 2.027E+01 2.842E+01 8.443E+00 5.713E+01 6.053E+01 9.275E+05 -1.7451 1.568E+00
  2.000E+07 2.000E+07 3.414E+00 2.394E+01 3.352E+01 1.005E+01 6.752E+01 7.093E+01 9.732E+05 -1.7728 1.568E+00
  2.500E+07 2.500E+07 3.444E+00 3.004E+01 4.199E+01 1.280E+01 8.483E+01 8.828E+01 1.036E+06 -1.8108 1.568E+00
  3.000E+07 3.000E+07 3.468E+00 3.615E+01 5.048E+01 1.560E+01 1.022E+02 1.057E+02 1.088E+06 -1.8419 1.568E+00
  3.500E+07 3.500E+07 3.489E+00 4.228E+01 5.897E+01 1.843E+01 1.197E+02 1.232E+02 1.132E+06 -1.8681 1.568E+00
  4.000E+07 4.000E+07 3.507E+00 4.842E+01 6.748E+01 2.130E+01 1.372E+02 1.407E+02 1.170E+06 -1.8909 1.568E+00
  4.500E+07 4.500E+07 3.523E+00 5.458E+01 7.600E+01 2.419E+01 1.548E+02 1.583E+02 1.203E+06 -1.9110 1.568E+00
  5.000E+07 5.000E+07 3.537E+00 6.075E+01 8.453E+01 2.710E+01 1.724E+02 1.759E+02 1.233E+06 -1.9289 1.568E+00
  5.500E+07 5.500E+07 3.551E+00 6.689E+01 9.303E+01 3.007E+01 1.900E+02 1.935E+02 1.260E+06 -1.9452 1.568E+00
  6.000E+07 6.000E+07 3.563E+00 7.303E+01 1.015E+02 3.306E+01 2.076E+02 2.112E+02 1.285E+06 -1.9600 1.568E+00
  7.000E+07 7.000E+07 3.584E+00 8.534E+01 1.185E+02 3.909E+01 2.430E+02 2.466E+02 1.329E+06 -1.9863 1.568E+00
  8.000E+07 8.000E+07 3.603E+00 9.766E+01 1.356E+02 4.520E+01 2.784E+02 2.820E+02 1.367E+06 -2.0091 1.568E+00
  9.000E+07 9.000E+07 3.619E+00 1.100E+02 1.526E+02 5.137E+01 3.140E+02 3.176E+02 1.400E+06 -2.0291 1.568E+00
  1.000E+08 1.000E+08 3.634E+00 1.223E+02 1.697E+02 5.759E+01 3.496E+02 3.532E+02 1.430E+06 -2.0471 1.568E+00
  1.200E+08 1.200E+08 3.660E+00 1.468E+02 2.036E+02 6.911E+01 4.195E+02 4.232E+02 1.482E+06 -2.0782 1.568E+00
  1.400E+08 1.400E+08 3.682E+00 1.713E+02 2.375E+02 8.063E+01 4.894E+02 4.931E+02 1.525E+06 -2.1044 1.568E+00
  1.700E+08 1.700E+08 3.710E+00 2.080E+02 2.884E+02 9.790E+01 5.943E+02 5.980E+02 1.580E+06 -2.1375 1.568E+00
